playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476856,2023,Matt Dumba,TBL,D,4on5,59,9773.0,196.0,3.94,0.07,0.09,0.09,0.11,0.09,0.13,122.0,3.09,0.12,0.29,0.57,0.2,1.87,2.94,0.12,0.12,0.12,0.0,0.0,5.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,10.0,0.0,25.0,1.0,2.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,2.0,0.07,0.0,0.0,0.19,0.19,0.19,196.0,3.0,113.0,16.0,64.0,9.0,42.0,41.0,104.0,0.0,0.0,8209.0,10.0,0.0,0.0,0.0,19.49,1.74,1.74,1.74,1.74,20.0,8.0,6.0,34.0,1.0,0.0,0.0,21.0,5.0,2.0,0.5,0.73,0.52,0.0,0.0,1.0,34.0,28.0,28.0,0.26,0.0,0.0,2.0,2.0,2.0,197.57,24.67,21.34,24.67,21.34,182.0,90.0,88.0,360.0,25.0,21.0,4.0,201.0,39.0,32.0,5.0,4.83,14.84,3.0,5.0,17.0,360.0,272.0,272.0,4.85,3.73,3.83,25.69,25.69,22.48,1.58,16.01,30.0,235.0,0.5,0.01,3.0,1.0,3.0,1.0
8476856,2023,Matt Dumba,TBL,D,5on4,59,870.0,33.0,0.97,0.81,0.91,0.84,0.87,0.88,0.85,68.0,2.96,0.28,0.24,1.02,0.09,1.52,0.85,0.26,0.28,0.26,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.07,0.0,0.0,0.35,0.35,0.32,33.0,9.0,1.0,1.0,22.0,8.0,4.0,4.0,17.0,0.0,0.0,7307.0,0.0,4.0,2.0,19.0,10.8,1.18,1.09,1.18,1.09,11.0,4.0,1.0,16.0,1.0,2.0,0.0,8.0,7.0,0.0,0.39,0.8,0.0,0.0,1.0,0.0,16.0,15.0,15.0,0.24,0.45,0.0,1.42,1.42,1.3,1.57,0.28,0.28,0.28,0.28,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.31,0.31,0.31,15.48,1.47,204.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8482460,2023,Matt Rempe,NYR,C,other,9,24.0,0.0,0.16,0.0,0.66,0.5,0.6,0.0,0.63,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.08,0.08,0.08,0.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,2.62,1.34,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8482460,2023,Matt Rempe,NYR,C,all,9,3100.0,81.0,2.42,0.56,0.48,0.52,0.48,0.46,0.48,106.0,6.41,1.04,0.5,1.34,0.22,3.4,2.5,1.04,1.09,1.09,1.0,0.0,7.0,2.0,6.0,15.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,8.0,7.0,29.0,2.0,27.0,0.0,0.0,4.0,3.0,2.0,0.16,0.4,0.48,0.0,1.0,0.0,15.72,9.0,9.44,0.0,0.11,0.0,0.0,1.15,1.2,1.2,81.0,8.0,2.0,14.0,57.0,16.0,15.0,12.0,38.0,2.0,3.0,29610.0,29.0,24.0,6.0,2.0,19.88,2.15,2.08,2.21,2.15,18.0,10.0,18.0,46.0,3.0,2.0,0.0,19.0,6.0,3.0,0.56,0.84,0.75,2.0,1.0,0.0,46.87,28.0,28.74,0.29,0.19,0.19,2.24,2.32,2.26,23.76,1.72,1.68,1.73,1.7,21.0,12.0,10.0,43.0,1.0,3.0,0.0,29.0,1.0,3.0,0.67,0.08,0.96,1.0,0.0,0.0,43.17,33.0,33.04,0.29,0.96,0.96,1.05,1.05,1.04,27.1,29.89,537.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0
8482460,2023,Matt Rempe,NYR,C,5on5,9,3037.0,79.0,2.42,0.57,0.37,0.52,0.44,0.47,0.43,105.0,6.41,1.04,0.5,1.34,0.22,3.4,2.5,1.04,1.09,1.09,1.0,0.0,7.0,2.0,6.0,15.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,8.0,6.0,27.0,2.0,27.0,0.0,0.0,4.0,3.0,2.0,0.16,0.4,0.48,0.0,1.0,0.0,15.72,9.0,9.44,0.0,0.11,0.0,0.0,1.15,1.2,1.2,79.0,8.0,2.0,14.0,55.0,16.0,14.0,12.0,37.0,2.0,3.0,22318.0,27.0,24.0,6.0,2.0,19.88,2.15,2.08,2.21,2.15,18.0,10.0,17.0,45.0,3.0,2.0,0.0,19.0,6.0,3.0,0.56,0.84,0.75,2.0,1.0,0.0,45.87,28.0,28.74,0.29,0.19,0.19,2.24,2.32,2.26,22.49,1.62,1.59,1.63,1.6,20.0,11.0,10.0,41.0,1.0,3.0,0.0,28.0,0.0,3.0,0.66,0.0,0.96,1.0,0.0,0.0,41.17,31.0,31.04,0.27,0.96,0.96,0.93,0.93,0.93,12.07,20.25,362.0,462.0,0.03,0.42,1.0,9.0,1.0,6.0
8482460,2023,Matt Rempe,NYR,C,4on5,9,2.0,1.0,-0.3,0.0,0.41,0.0,0.13,0.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.69,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8482460,2023,Matt Rempe,NYR,C,5on4,9,37.0,1.0,0.7,0.0,0.9,0.0,0.85,0.0,0.83,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,1.29,0.14,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,2023,Linus Karlsson,VAN,C,other,4,78.0,1.0,0.15,1.0,0.25,1.0,0.45,1.0,0.44,15.0,0.55,0.55,0.0,0.01,0.01,0.13,0.3,0.55,0.55,0.55,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.63,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,2023,Linus Karlsson,VAN,C,all,4,2435.0,57.0,0.4,0.63,0.48,0.53,0.44,0.53,0.46,45.0,4.54,0.76,0.4,0.99,0.17,1.99,1.69,0.76,0.75,0.75,0.0,0.0,4.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,0.11,0.1,0.55,0.0,0.0,0.0,8.11,6.0,5.87,0.0,0.11,0.24,0.02,0.85,0.84,0.84,57.0,4.0,7.0,11.0,35.0,7.0,10.0,5.0,35.0,2.0,7.0,11965.0,0.0,4.0,2.0,2.0,20.91,2.78,2.5,2.82,2.53,18.0,10.0,13.0,41.0,1.0,7.0,0.0,18.0,3.0,7.0,0.36,0.29,2.14,0.0,1.0,0.0,41.9,28.0,28.65,0.38,1.42,1.42,1.74,1.76,1.72,18.59,1.63,1.56,1.58,1.52,20.0,5.0,12.0,37.0,1.0,3.0,0.0,17.0,6.0,2.0,0.4,0.69,0.54,1.0,0.0,0.0,36.63,25.0,24.69,0.25,0.64,0.64,1.24,1.21,1.16,10.19,11.05,171.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,2023,Linus Karlsson,VAN,C,5on5,4,2103.0,51.0,0.4,0.53,0.46,0.46,0.45,0.47,0.46,46.0,2.37,0.17,0.13,0.47,0.06,1.1,1.06,0.17,0.16,0.16,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.07,0.1,0.0,0.0,0.0,0.0,5.11,3.0,2.87,0.0,0.03,0.22,0.0,0.2,0.19,0.19,51.0,2.0,7.0,11.0,31.0,7.0,9.0,5.0,30.0,2.0,4.0,9592.0,0.0,4.0,2.0,2.0,16.46,1.81,1.56,1.85,1.59,16.0,6.0,10.0,32.0,1.0,5.0,0.0,15.0,2.0,5.0,0.31,0.19,1.3,0.0,1.0,0.0,32.9,22.0,22.65,0.24,1.12,1.12,0.93,0.96,0.92,18.59,1.63,1.56,1.58,1.52,20.0,5.0,12.0,37.0,1.0,3.0,0.0,17.0,6.0,2.0,0.4,0.69,0.54,1.0,0.0,0.0,36.63,25.0,24.69,0.25,0.64,0.64,1.24,1.21,1.16,6.53,7.72,137.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,2023,Linus Karlsson,VAN,C,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,2023,Linus Karlsson,VAN,C,5on4,4,254.0,5.0,0.4,1.0,0.98,1.0,0.88,1.0,0.86,25.0,1.63,0.04,0.26,0.51,0.09,0.76,0.33,0.04,0.04,0.04,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.08,0.02,0.02,0.1,0.1,0.1,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,3.91,0.42,0.39,0.42,0.39,2.0,3.0,3.0,8.0,0.0,2.0,0.0,3.0,1.0,1.0,0.05,0.09,0.28,0.0,0.0,0.0,8.0,5.0,5.0,0.13,0.3,0.3,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.05,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8480069,2023,Cale Makar,COL,D,other,60,4473.0,66.0,61.05,0.62,0.43,0.55,0.4,0.54,0.45,83.0,14.36,2.37,1.01,2.72,0.45,8.48,4.97,2.23,2.37,2.23,3.0,3.0,13.0,7.0,7.0,27.0,8.0,2.0,1.0,0.0,2.0,0.0,8.0,7.0,11.0,18.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,5.0,3.0,0.58,0.53,1.26,1.0,0.0,1.0,27.0,20.0,20.0,0.0,0.31,0.18,0.0,2.69,2.69,2.5,66.0,23.0,19.0,11.0,13.0,4.0,9.0,15.0,38.0,0.0,0.0,2932.0,0.0,0.0,0.0,9.0,64.28,21.13,19.97,21.13,19.97,60.0,30.0,34.0,124.0,17.0,3.0,0.0,39.0,18.0,33.0,1.66,2.23,17.24,1.0,1.0,15.0,124.0,90.0,90.0,1.4,0.69,0.69,21.83,21.83,20.6,54.46,12.72,12.11,12.72,12.11,49.0,27.0,26.0,102.0,10.0,7.0,0.0,37.0,20.0,19.0,0.99,2.56,9.18,2.0,1.0,7.0,102.0,76.0,76.0,1.18,1.73,1.73,12.17,12.17,11.72,6.65,8.65,52.0,77.0,0.27,0.0,3.0,0.0,2.0,0.0
8480069,2023,Cale Makar,COL,D,all,60,89719.0,1540.0,73.58,0.55,0.5,0.54,0.51,0.54,0.5,83.0,189.39,13.82,12.91,49.87,6.32,113.21,74.87,12.3,13.87,12.35,22.0,31.0,185.0,86.0,150.0,421.0,70.0,17.0,16.0,0.0,41.0,2.0,105.0,90.0,168.0,254.0,7.0,14.0,0.0,30.0,55.0,35.0,235.0,21.0,15.0,6.36,2.29,5.18,12.0,1.0,4.0,422.68,271.0,271.24,20.0,3.05,3.76,1.48,15.39,15.4,13.92,1540.0,383.0,253.0,262.0,642.0,127.0,209.0,254.0,950.0,0.0,0.0,128479.0,14.0,44.0,22.0,115.0,918.56,109.14,100.81,109.36,101.01,910.0,355.0,470.0,1735.0,117.0,71.0,8.0,866.0,274.0,125.0,26.11,33.79,49.24,37.0,38.0,42.0,1747.84,1265.0,1271.68,15.6,17.78,18.15,106.6,106.77,101.73,784.08,89.16,81.54,89.17,81.51,762.0,301.0,389.0,1452.0,84.0,90.0,10.0,754.0,194.0,115.0,20.24,24.9,44.01,22.0,31.0,31.0,1449.32,1063.0,1061.26,12.93,21.61,21.61,80.4,80.38,77.27,104.56,106.52,2120.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0
8480069,2023,Cale Makar,COL,D,5on5,60,61385.0,1176.0,73.58,0.54,0.5,0.53,0.52,0.53,0.51,181.0,109.23,6.58,6.45,31.45,3.83,61.83,44.87,6.21,6.64,6.26,8.0,15.0,108.0,47.0,92.0,247.0,31.0,8.0,8.0,0.0,25.0,2.0,59.0,53.0,100.0,147.0,5.0,10.0,0.0,25.0,42.0,24.0,137.0,10.0,8.0,3.42,1.01,2.16,6.0,1.0,1.0,248.68,155.0,155.24,15.0,1.32,1.73,1.44,6.46,6.47,6.27,1176.0,253.0,121.0,219.0,583.0,102.0,170.0,178.0,726.0,0.0,0.0,111029.0,10.0,32.0,16.0,82.0,560.97,50.08,48.06,50.3,48.27,554.0,218.0,321.0,1093.0,54.0,43.0,3.0,567.0,154.0,51.0,17.19,19.09,13.8,25.0,19.0,10.0,1105.84,772.0,778.68,7.57,9.44,9.81,47.84,48.01,47.04,506.58,42.22,40.5,42.23,40.48,489.0,203.0,289.0,981.0,48.0,46.0,7.0,533.0,114.0,45.0,13.98,14.9,13.33,19.0,19.0,10.0,978.32,692.0,690.26,6.75,9.64,9.64,39.26,39.24,38.54,82.44,81.22,1899.0,1743.0,4.16,0.29,106.0,15.0,84.0,12.0
8480069,2023,Cale Makar,COL,D,4on5,60,9557.0,171.0,73.58,0.11,0.16,0.14,0.13,0.16,0.16,137.0,6.47,0.27,0.34,1.07,0.27,2.75,5.3,0.27,0.27,0.27,1.0,2.0,9.0,1.0,2.0,12.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,8.0,9.0,0.0,0.0,0.0,3.0,5.0,4.0,9.0,1.0,0.0,0.19,0.08,0.0,1.0,0.0,0.0,12.0,10.0,10.0,4.0,0.08,0.0,0.0,0.35,0.35,0.35,171.0,2.0,113.0,20.0,36.0,9.0,21.0,28.0,113.0,0.0,0.0,9003.0,0.0,4.0,2.0,4.0,31.45,3.15,3.13,3.15,3.13,35.0,8.0,5.0,48.0,5.0,3.0,0.0,30.0,10.0,3.0,0.92,1.28,0.95,1.0,3.0,1.0,48.0,43.0,43.0,0.41,0.3,0.3,3.27,3.27,3.26,167.22,26.7,21.94,26.7,21.94,164.0,60.0,66.0,290.0,21.0,26.0,2.0,144.0,42.0,38.0,4.05,4.97,17.68,1.0,9.0,11.0,290.0,224.0,224.0,4.17,7.46,7.46,23.41,23.41,21.62,2.6,13.63,33.0,216.0,0.01,0.05,2.0,2.0,1.0,2.0
8480069,2023,Cale Makar,COL,D,5on4,60,14304.0,127.0,73.58,0.85,0.88,0.87,0.89,0.85,0.87,66.0,57.7,4.41,5.01,14.34,1.73,39.48,19.04,3.42,4.41,3.42,10.0,11.0,54.0,30.0,49.0,133.0,27.0,6.0,7.0,0.0,11.0,0.0,37.0,23.0,48.0,78.0,2.0,4.0,0.0,1.0,1.0,5.0,76.0,4.0,4.0,2.12,0.53,1.76,4.0,0.0,2.0,133.0,84.0,84.0,1.0,1.3,1.85,0.03,5.68,5.68,4.61,127.0,105.0,0.0,12.0,10.0,12.0,9.0,33.0,73.0,0.0,0.0,5311.0,4.0,6.0,3.0,18.0,257.09,34.09,29.0,34.09,29.0,257.0,97.0,110.0,464.0,40.0,22.0,5.0,229.0,87.0,38.0,6.28,10.55,17.26,10.0,14.0,16.0,464.0,354.0,354.0,6.1,7.35,7.35,32.84,32.84,30.07,48.54,6.07,5.69,6.07,5.69,52.0,10.0,6.0,68.0,4.0,8.0,0.0,37.0,15.0,10.0,1.05,2.01,3.01,0.0,2.0,2.0,68.0,62.0,62.0,0.62,1.97,1.97,4.72,4.72,4.61,11.83,1.58,125.0,16.0,0.27,0.0,5.0,0.0,5.0,0.0
8475718,2023,Justin Holl,DET,D,other,37,679.0,13.0,2.58,0.33,0.49,0.38,0.56,0.4,0.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,1.0,5.0,1.0,2.0,1.0,9.0,0.0,0.0,2434.0,0.0,0.0,0.0,0.0,4.2,0.22,0.22,0.22,0.22,3.0,3.0,2.0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,8.0,6.0,6.0,0.06,0.0,0.0,0.28,0.28,0.28,7.05,0.46,0.46,0.46,0.46,7.0,2.0,4.0,13.0,0.0,0.0,0.0,7.0,2.0,0.0,0.21,0.24,0.0,0.0,0.0,0.0,13.0,9.0,9.0,0.17,0.0,0.0,0.63,0.63,0.63,6.85,7.07,70.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0
8475718,2023,Justin Holl,DET,D,all,37,33573.0,728.0,1.9,0.42,0.51,0.44,0.48,0.43,0.48,207.0,17.67,0.58,0.89,5.48,0.58,9.94,7.53,0.57,0.57,0.56,2.0,3.0,12.0,13.0,20.0,45.0,5.0,0.0,1.0,0.0,5.0,0.0,11.0,8.0,12.0,25.0,11.0,22.0,0.0,57.0,7.0,18.0,24.0,1.0,0.0,0.49,0.09,0.0,0.0,0.0,0.0,44.29,25.0,24.34,13.0,0.18,0.03,0.08,0.69,0.67,0.67,728.0,79.0,75.0,113.0,461.0,70.0,113.0,94.0,451.0,0.0,0.0,101063.0,22.0,4.0,2.0,38.0,236.94,18.67,18.15,18.77,18.24,221.0,102.0,124.0,447.0,29.0,20.0,4.0,255.0,50.0,18.0,7.5,6.01,5.16,16.0,8.0,5.0,446.29,323.0,322.95,3.03,4.09,4.09,17.61,17.69,17.45,311.76,25.35,24.03,25.59,24.28,299.0,131.0,149.0,579.0,24.0,31.0,2.0,332.0,76.0,22.0,9.43,9.56,6.36,6.0,15.0,3.0,583.27,430.0,432.75,4.51,5.81,5.81,24.04,24.39,23.92,93.17,88.75,1650.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
